gid,nx,ny,dist_dfs_m
라바2645,74,106,1849.6039701917496
라바2646,74,106,2376.9409359701644
라바2647,74,107,2983.468744803451
라바2648,74,107,2218.966775590156
라바2649,74,107,1716.5492568309437
라바2650,74,107,1723.156740137344
라바2651,74,107,2234.2777246874775
라바2652,74,107,3002.4531221966718
라바2653,74,108,2219.7071222741365
라바2654,74,108,1656.0344234721263
라바2655,74,108,1599.3124506408335
라바2656,74,108,2091.207932708969
라바2657,74,108,2861.555681945583
라바2658,74,109,2230.171622609831
라바2659,74,109,1606.347359589951
라바2660,74,109,1478.863825045784
라바2661,74,109,1947.7485942483663
라바2662,74,109,2720.3696366052773
라바2663,74,110,2250.313255873487
라바2664,74,110,1568.6463162112373
라바2665,74,110,1362.8619817010951
라바2666,74,110,1803.921920973684
라바2667,74,110,2578.9291988677273
라바2668,74,111,2279.9630456758246
라바2669,74,111,1543.9406505143413
라바2670,74,111,1252.7066595871163
라바2671,74,111,1659.757577972511
라바2672,74,111,2437.276443143133
라바2673,74,112,2318.842293931597
라바2674,74,112,1532.9907559133421
라바2675,74,112,1150.257245708789
라바2676,74,112,1515.296276275824
라바2677,74,112,2295.4637610916857
라바2678,74,113,2366.5804143466735
라바2679,74,113,1536.2224426079995
라바2680,74,113,1057.9489254097791
라바2681,74,113,1370.5956604261246
라바2682,74,113,2153.557289691208
라바2683,74,114,2422.7360612339767
라바2684,74,114,1553.677310602099
라바2685,74,114,978.8648264985414
라바2686,74,114,1225.740393244943
라바2687,74,114,2011.6417858824955
라바2688,74,115,2486.819181151056
라바2689,74,115,1585.0129770750189
라바2690,74,115,916.658407069732
라바2691,74,115,1080.8603670257426
라바2692,74,115,1869.8277008223051
라바2693,74,116,2558.311959164288
라바2694,74,116,1629.5527512560732
라바2695,74,116,875.17098777865
라바2696,74,116,936.1657687464747
라바2697,74,116,1728.2616802139362
라바2698,74,117,2636.687218072034
라바2699,74,117,1686.3703562248336
라바2700,75,97,2190.0789436899177
라바2701,75,98,2947.4581740906838
라바2702,75,98,2171.4633515036453
라바2703,75,98,1656.1994100448478
라바2704,75,98,1664.553959696819
라바2705,75,98,2190.544061107152
라바2706,75,98,2970.896612566865
라바2707,75,99,2310.998423078384
라바2708,75,99,1781.2702066861805
라바2709,75,99,1733.5320553669835
라바2710,75,99,2199.3961045573237
라바2711,75,99,2944.4104779223603
라바2712,75,100,2451.0018073870324
라바2713,75,100,1908.5990009124628
라바2714,75,100,1810.5497598115342
라바2715,75,100,2216.6259763936623
라바2716,75,100,2923.828142297818
라바2717,75,101,2591.4726990467543
라바2718,75,101,2037.8593996662703
라바2719,75,101,1894.7324654714907
라바2720,75,101,2242.1309726720197
라바2721,75,101,2909.345541787479
라바2722,75,102,2732.410282591073
라바2723,75,102,2168.797114701005
라바2724,75,102,1985.2697290447402
라바2725,75,102,2275.722054510908
라바2726,75,102,2901.124926940121
라바2727,75,103,2873.813729287078
라바2728,75,103,2301.2117368982167
라바2729,75,103,2081.4287317699145
라바2730,75,103,2317.135229725818
라바2731,75,103,2899.2905649892573
라바2732,75,104,3015.682194871714
라바2733,75,104,2434.9435617005397
라바2734,75,104,2182.5584062900916
라바2735,75,104,2366.045698009271
라바2736,75,104,2903.92549719665
라바2737,75,105,3158.0148179548078
라바2738,75,105,2569.8639755096365
라바2739,75,105,2288.0874360090024
라바2740,75,105,2422.083272107363
라바2741,75,105,2915.069577080857
라바2742,75,106,3300.81071887865
라바2743,75,106,2705.8683682179453
라바2744,75,106,2397.5186861379634
라바2745,75,106,2484.8476964673237
라바2746,75,106,2932.7189259963566
라바2747,75,107,3444.068998883718
라바2748,75,107,2842.870852803198
라바2749,75,107,2510.421897284213
라바2750,75,107,2553.922770760728
라바2751,75,107,2956.8268355884893
라바2752,75,108,3587.788739561757
라바2753,75,108,2980.8002899761163
라바2754,74,108,2614.4618166249875
라바2755,74,108,2578.9069183745582
라바2756,74,108,2909.658261152036
라바2757,74,108,3504.491617872758
라바2758,74,109,2978.003194406758
라바2759,74,109,2544.6393456174287
라바2760,74,109,2466.1459349827082
라바2761,74,109,2772.8256609457394
라바2762,74,109,3360.840448365054
라바2763,74,110,2959.8319841902803
라바2764,74,110,2481.4001874826486
라바2765,74,110,2356.711354035974
라바2766,74,110,2636.442664281783
라바2767,74,110,3216.7641253048655
라바2768,74,111,2949.0280795812387
라바2769,74,111,2425.3428328427863
라바2770,74,111,2251.1794907303897
라바2771,74,111,2500.6659797238817
라바2772,74,111,3072.271404809748
라바2773,74,112,2945.7403130247285
라바2774,74,112,2377.0605935417034
라바2775,74,112,2150.220486126631
라바2776,74,112,2365.6878941543523
라바2777,74,112,2927.372590931715
라바2778,74,113,2950.061470939031
라바2779,74,113,2337.121994659709
라바2780,74,113,2054.6084185375557
라바2781,74,113,2231.7464661400527
라바2782,74,113,2782.0799457836993
라바2783,74,114,2962.0256158524044
라바2784,74,114,2306.0483325468404
라바2785,74,114,1965.2282501323634
라바2786,74,114,2099.139165990325
라바2787,74,114,2636.4082387351937
라바2788,74,115,2981.60763751967
라바2789,74,115,2284.28995573483
라바2790,74,115,1883.0764986124266
라바2791,74,115,1968.2412447110848
라바2792,74,115,2490.3754927996793
라바2793,74,116,3008.7250572928374
라바2794,74,116,2272.203459002958
라바2795,74,116,1809.2514053685927
라바2796,74,116,1839.5305750520831
라바2797,74,116,2344.0040156268224
라바2798,74,117,3043.2419130936632
라바2799,74,117,2270.032342064626
라바2800,75,97,1682.0042098533918
라바2801,75,98,2553.6273652490104
라바2802,75,98,1596.4824206542523
라바2803,75,98,759.2756537434334
라바2804,75,98,777.3306357509493
라바2805,75,98,1622.33976595115
라바2806,75,98,2580.6452129449895
라바2807,75,99,1724.8217789920486
라바2808,75,99,898.4542320242841
라바2809,75,99,799.6435735997615
라바2810,75,99,1572.1449305189544
라바2811,75,99,2510.746805297878
라바2812,75,100,1855.3929149321532
라바2813,75,100,1038.18262133884
라바2814,75,100,844.4900483247493
라바2815,75,100,1532.4828639136852
라바2816,75,100,2446.189693106126
라바2817,75,101,1987.8540658636668
라바2818,75,101,1178.4328449573247
라바2819,75,101,908.759678340603
라바2820,75,101,1504.3218857283232
라바2821,75,101,2387.4933547100654
라바2822,75,102,2121.9431771172335
라바2823,75,102,1319.1883183383457
라바2824,75,102,988.874507491383
라바2825,75,102,1488.4514650778165
라바2826,75,102,2335.1879445171585
라바2827,75,103,2257.456596177187
라바2828,75,103,1460.4384242490664
라바2829,75,103,1081.5038134108927
라바2830,75,103,1485.4025063333875
라바2831,75,103,2289.8014571618905
라바2832,75,104,2394.234033254231
라바2833,75,104,1602.1759123746224
라바2834,75,104,1183.8828921789889
라바2835,75,104,1495.3894979552051
라바2836,75,104,2251.843866433762
라바2837,75,105,2532.1478147785165
라바2838,75,105,1744.3955451925667
라바2839,75,105,1293.854350492253
라바2840,75,105,1518.2892815559844
라바2841,75,105,2221.7888299043734
라바2842,75,106,2671.0951065997774
라바2843,75,106,1887.0933450043044
라바2844,75,106,1409.784918708451
라바2845,75,106,1553.6620421687765
라바2846,75,106,2200.054082411228
라바2847,75,107,2810.992214944398
라바2848,75,107,2030.2661522874525
라바2849,75,107,1530.452242237628
라바2850,75,107,1600.8083840410973
라바2851,75,107,2186.9821442029092
라바2852,75,108,2951.770358675996
라바2853,75,108,2173.911354989843
라바2854,75,108,1654.941965251149
라바2855,75,108,1658.847563022261
라바2856,75,108,2182.8233016761696
라바2857,75,108,2962.711578155392
라바2858,75,109,2318.026716230263
라바2859,75,109,1782.5662163016477
라바2860,75,109,1726.799575469802
라바2861,75,109,2187.722841720451
라바2862,75,109,2930.9427989178025
라바2863,75,110,2462.6102611455826
라바2864,75,110,1912.8028145577605
라바2865,75,110,1803.65737224692
라바2866,75,110,2201.714156184049
라바2867,75,110,2905.4966072294446
라바2868,75,111,2607.6602004696792
라바2869,75,111,2045.2511127278758
라바2870,75,111,1888.4418198916428
라바2871,75,111,2224.718611446559
라바2872,75,111,2886.612771591949
라바2873,75,112,2753.1748776903037
라바2874,75,112,2179.6002239856984
라바2875,75,112,1980.2379568253905
라바2876,75,112,2256.552147614915
라바2877,75,112,2874.4934900185417
라바2878,75,113,2899.1527317261707
라바2879,75,113,2315.606163883726
라바2880,75,113,2078.214919241341
라바2881,75,113,2296.9376558579643
라바2882,75,113,2869.297464404705
라바2883,75,114,3045.592270065272
라바2884,75,114,2453.0753244918005
라바2885,75,114,2181.633520960789
라바2886,75,114,2345.5214967953257
라바2887,75,114,2871.135204771486
라바2888,75,115,3192.4920491299936
라바2889,75,115,2591.8524336201635
라바2890,75,115,2289.8455388011002
라바2891,75,115,2401.892201051462
라바2892,75,115,2880.0659192762196
라바2893,75,116,3339.850659696521
라바2894,75,116,2731.8117005504205
라바2895,75,116,2402.288056302382
라바2896,75,116,2465.599449148619
라바2897,75,116,2896.096231452068
라바2898,75,117,3487.666715932554
라바2899,75,117,2872.8502401565097
라바2900,75,97,1691.6945777341489
라바2901,75,98,2520.8164854037313
라바2902,75,98,1543.456883749163
라바2903,75,98,640.314415660099
라바2904,75,98,661.6237222255496
라바2905,75,98,1570.187679457793
라바2906,75,98,2548.1822438025315
라바2907,75,99,1615.3348343609177
라바2908,75,99,664.4670532516
라바2909,75,99,523.1885918231737
라바2910,75,99,1451.1843922710052
라바2911,75,99,2436.8311345122006
라바2912,75,100,1696.3360155778
라바2913,75,100,716.1676928038003
라바2914,75,100,385.01487073289934
라바2915,75,100,1335.5061726383085
라바2916,75,100,2327.856744652595
라바2917,75,101,1785.3282119646108
라바2918,75,101,790.2765385232287
라바2919,75,101,248.34892841274436
라바2920,75,101,1224.2619708000657
라바2921,75,101,2221.7015002134654
라바2922,75,102,1881.2814094173493
라바2923,75,102,881.3822744673854
라바2924,75,102,120.20684702326571
라바2925,75,102,1118.9569510920642
라바2926,75,102,2118.8864128884356
라바2927,75,103,1983.2839475498406
라바2928,75,103,984.979859696677
라바2929,75,103,83.39922905694043
라바2930,75,103,1021.6288654920135
라바2931,75,103,2020.0236746646574
라바2932,75,104,2090.5439750264436
라바2933,75,104,1097.7181604218802
라바2934,75,104,198.98795923530133
라바2935,75,104,934.9905112466454
라바2936,75,104,1925.8292510816987
라바2937,75,105,2202.382237794587
라바2938,75,105,1217.2225694396038
라바2939,75,105,335.81847142944446
라바2940,75,105,862.5064103838685
라바2941,75,105,1837.1337921211193
라바2942,75,106,2318.220596737585
라바2943,75,106,1341.834177309783
라바2944,75,106,476.3309602103155
라바2945,75,106,808.2471205721306
라바2946,75,106,1754.889065488585
라바2947,75,107,2437.5691161245313
라바2948,75,107,1470.3899525398742
라바2949,75,107,618.3445877310636
라바2950,75,107,776.3075716636961
라바2951,75,107,1680.1657247035098
라바2952,75,108,2560.0133712522465
라바2953,75,108,1602.0645398940244
라바2954,75,108,761.2838622888389
라바2955,75,108,769.7372590546538
라바2956,75,108,1614.1368519963016
라바2957,75,108,2572.6212519467554
라바2958,75,109,1736.2628317313834
라바2959,75,109,904.9326379320163
라바2960,75,109,789.4286145924239
라바2961,75,109,1558.0410764418343
라바2962,75,109,2496.3546331045886
라바2963,75,110,1872.548337637852
라바2964,75,110,1049.1913962051242
라바2965,75,110,833.7672906461567
라바2966,75,110,1513.1203534524302
라바2967,75,110,2425.674857253664
라바2968,75,111,2010.5954174134536
라바2969,75,111,1194.007673980794
라바2970,75,111,899.3412692221301
라바2971,75,111,1480.5320366432866
라바2972,75,111,2361.1724851285567
라바2973,75,112,2150.157139956427
라바2974,75,112,1339.3509457043328
라바2975,75,112,982.1131223095334
라바2976,75,112,1461.243105806173
라바2977,75,112,2303.4575410715865
라바2978,75,113,2291.0433696540144
라바2979,75,113,1485.2020286737447
라바2980,75,113,1078.31832513298
라바2981,75,113,1455.9243643330453
라바2982,75,113,2253.144713283985
라바2983,75,114,2433.105601080413
라바2984,75,114,1631.54808024713
라바2985,75,114,1184.8609244579347
라바2986,75,114,1464.8691690579499
라바2987,75,114,2210.8342214208974
라바2988,75,115,2576.226300978667
라바2989,75,115,1778.3800234367127
라바2990,75,115,1299.3571724754129
라바2991,75,115,1487.95921166134
라바2992,75,115,2177.088920892386
라바2993,75,116,2720.3113032298156
라바2994,75,116,1925.6911290933426
라바2995,75,116,1420.0278387615115
라바2996,75,116,1524.687443723003
라바2997,75,116,2152.409008352149
라바2998,75,117,2865.284302354277
라바2999,75,117,2073.476190907768
라바3000,75,97,2212.3568714621306
라바3001,75,98,2861.471437148698
라바3002,75,98,2053.2321311842197
라바3003,75,98,1497.8336300927251
라바3004,75,98,1507.0663496827892
라바3005,75,98,2073.401162644524
라바3006,75,98,2885.6083899526493
라바3007,75,99,2060.0007487654784
라바3008,75,99,1440.768171036334
라바3009,75,99,1381.3119707106118
라바3010,75,99,1933.9680964756076
라바3011,75,99,2751.807121864201
라바3012,75,100,2076.6869977712818
라바3013,75,100,1395.6966623094906
라바3014,75,100,1258.2962527367729
라바3015,75,100,1794.059571508415
라바3016,75,100,2618.0126112359562
라바3017,75,101,2103.147608158494
라바3018,75,101,1363.953827886523
라바3019,75,101,1139.0830643591364
라바3020,75,101,1653.6778435999263
라바3021,75,101,2484.3088763913406
라바3022,75,102,2139.111178953604
라바3023,75,102,1346.629722028387
라바3024,75,102,1025.195874248538
라바3025,75,102,1512.825684902989
라바3026,75,102,2350.7991248144044
라바3027,75,103,2184.197827485841
라바3028,75,103,1344.4293425067285
라바3029,75,103,918.8364187341951
라바3030,75,103,1371.5066429994015
라바3031,75,103,2217.6114581212587
라바3032,75,104,2237.9436134643574
라바3033,75,104,1357.5723425462597
라바3034,75,104,823.1729547593097
라바3035,75,104,1229.7254822308132
라바3036,75,104,2084.906666939419
라바3037,75,105,2299.8266210344145
라바3038,75,105,1385.7654018695334
라바3039,75,105,742.6230613296945
라바3040,75,105,1087.4889762286075
라바3041,75,105,1952.8890228629998
라바3042,75,106,2369.2919621219016
라바3043,75,106,1428.2564986842208
라바3044,75,106,682.8534617997982
라바3045,75,106,944.8074272306645
라바3046,75,106,1821.821423413526
라바3047,75,107,2445.773734279245
라바3048,75,107,1483.9516757416088
라바3049,75,107,649.935375697011
라바3050,75,107,801.6978291279704
라바3051,75,107,1692.0469337091647
